Date,president_name,president_code
"Sep 11, 2010",Barack Obama,0
"Sep 10, 2010",Barack Obama,0
"Sep 09, 2010",Barack Obama,0
"Sep 08, 2010",Barack Obama,0
"Sep 07, 2010",Barack Obama,0
"Sep 06, 2010",Barack Obama,0
"Sep 05, 2010",Barack Obama,0
"Sep 04, 2010",Barack Obama,0
"Sep 03, 2010",Barack Obama,0
"Sep 02, 2010",Barack Obama,0
"Sep 01, 2010",Barack Obama,0
"Aug 31, 2010",Barack Obama,0
"Aug 30, 2010",Barack Obama,0
"Aug 29, 2010",Barack Obama,0
"Aug 28, 2010",Barack Obama,0
"Aug 27, 2010",Barack Obama,0
"Aug 26, 2010",Barack Obama,0
"Aug 25, 2010",Barack Obama,0
"Aug 24, 2010",Barack Obama,0
"Aug 23, 2010",Barack Obama,0
"Aug 22, 2010",Barack Obama,0
"Aug 21, 2010",Barack Obama,0
"Aug 20, 2010",Barack Obama,0
"Aug 19, 2010",Barack Obama,0
"Aug 18, 2010",Barack Obama,0
"Aug 17, 2010",Barack Obama,0
"Aug 16, 2010",Barack Obama,0
"Aug 15, 2010",Barack Obama,0
"Aug 14, 2010",Barack Obama,0
"Aug 13, 2010",Barack Obama,0
"Aug 12, 2010",Barack Obama,0
"Aug 11, 2010",Barack Obama,0
"Aug 10, 2010",Barack Obama,0
"Aug 09, 2010",Barack Obama,0
"Aug 08, 2010",Barack Obama,0
"Aug 07, 2010",Barack Obama,0
"Aug 06, 2010",Barack Obama,0
"Aug 05, 2010",Barack Obama,0
"Aug 04, 2010",Barack Obama,0
"Aug 03, 2010",Barack Obama,0
"Aug 02, 2010",Barack Obama,0
"Aug 01, 2010",Barack Obama,0
"Jul 31, 2010",Barack Obama,0
"Jul 30, 2010",Barack Obama,0
"Jul 29, 2010",Barack Obama,0
"Jul 28, 2010",Barack Obama,0
"Jul 27, 2010",Barack Obama,0
"Jul 26, 2010",Barack Obama,0
"Jul 25, 2010",Barack Obama,0
"Jul 24, 2010",Barack Obama,0
"Jul 23, 2010",Barack Obama,0
"Jul 22, 2010",Barack Obama,0
"Jul 21, 2010",Barack Obama,0
"Jul 20, 2010",Barack Obama,0
"Jul 19, 2010",Barack Obama,0
"Jul 18, 2010",Barack Obama,0
